Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Avg Min Explanation Size,Avg Max Explanation Size,Avg Explanation Count,Task ID temp,Bin_Size of ontology ABox,Bin_Avg Min Explanation Size,strata,split
1hop-Thing_ann_hollinsworth_1808-john-hasChild-MC,Thing_ann_hollinsworth_1808,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#john_hollinsworth_1768> <http://www.example.com/genealogy.owl#hasChild> ?object },hasChild,ann_hollinsworth_1808,1,3,10,1hop-Thing_ann_hollinsworth_1808-john-hasChild,5.0,,5.0_nan,train
1hop-Thing_ann_jacobs_1832-ann-isSiblingOf-BIN,Thing_ann_jacobs_1832,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jacobs_1832> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#jane_jacobs_1836> },isSiblingOf,true,1,3,10,1hop-Thing_ann_jacobs_1832-ann-isSiblingOf,3.0,,3.0_nan,train
1hop-Thing_ann_jacobs_1832-ann-isSiblingOf-BIN,Thing_ann_jacobs_1832,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jacobs_1832> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#frank_jacobs_1846> },isSiblingOf,true,1,3,10,1hop-Thing_ann_jacobs_1832-ann-isSiblingOf,3.0,,3.0_nan,train
1hop-Thing_ann_jacobs_1832-ann-isSiblingOf-BIN,Thing_ann_jacobs_1832,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jacobs_1832> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#lucy_jacobs_1844> },isSiblingOf,true,1,3,10,1hop-Thing_ann_jacobs_1832-ann-isSiblingOf,3.0,,3.0_nan,train
1hop-Thing_ann_jacobs_1832-ann-isSisterOf-BIN,Thing_ann_jacobs_1832,43,3,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jacobs_1832> <http://www.example.com/genealogy.owl#isSisterOf> <http://www.example.com/genealogy.owl#frank_jacobs_1846> },isSisterOf,true,1,1,1,1hop-Thing_ann_jacobs_1832-ann-isSisterOf,3.0,,3.0_nan,train
1hop-Thing_ann_jacobs_1832-ann-isSiblingOf-MC,Thing_ann_jacobs_1832,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#ann_jacobs_1832> <http://www.example.com/genealogy.owl#isSiblingOf> ?object },isSiblingOf,"frank_jacobs_1846, lucy_jacobs_1844, jane_jacobs_1836",1,3,10,1hop-Thing_ann_jacobs_1832-ann-isSiblingOf,3.0,,3.0_nan,train
1hop-Thing_ann_jacobs_1832-ann-isSisterOf-MC,Thing_ann_jacobs_1832,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#ann_jacobs_1832> <http://www.example.com/genealogy.owl#isSisterOf> ?object },isSisterOf,frank_jacobs_1846,1,1,1,1hop-Thing_ann_jacobs_1832-ann-isSisterOf,3.0,,3.0_nan,train
1hop-Thing_ann_james-frances-hasMother-BIN,Thing_ann_james,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#frances_elizabeth_ingelby_1816> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#ann_james> },hasMother,true,2,2,10,1hop-Thing_ann_james-frances-hasMother,9.0,0.0,9.0_0.0,train
1hop-Thing_ann_james-james-hasParent-BIN,Thing_ann_james,43,6,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_ingelby_1811> <http://www.example.com/genealogy.owl#hasParent> <http://www.example.com/genealogy.owl#ann_james> },hasParent,true,2,3,10,1hop-Thing_ann_james-james-hasParent,9.0,0.0,9.0_0.0,train
1hop-Thing_ann_james-james-hasParent-MC,Thing_ann_james,43,6,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#james_ingelby_1811> <http://www.example.com/genealogy.owl#hasParent> ?object },hasParent,ann_james,2,3,10,1hop-Thing_ann_james-james-hasParent,9.0,0.0,9.0_0.0,train
1hop-Thing_ann_james-frances-hasMother-MC,Thing_ann_james,43,6,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#frances_elizabeth_ingelby_1816> <http://www.example.com/genealogy.owl#hasMother> ?object },hasMother,ann_james,2,2,10,1hop-Thing_ann_james-frances-hasMother,9.0,0.0,9.0_0.0,train
1hop-Thing_ann_jessop_1833-john-hasSister-BIN,Thing_ann_jessop_1833,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#john_jessop_1834> <http://www.example.com/genealogy.owl#hasSister> <http://www.example.com/genealogy.owl#ann_jessop_1833> },hasSister,true,1,1,1,1hop-Thing_ann_jessop_1833-john-hasSister,19.0,,19.0_nan,train
1hop-Thing_ann_jessop_1833-mary-isSiblingOf-BIN,Thing_ann_jessop_1833,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_jessop_1840> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#ellen_jessop_1844> },isSiblingOf,true,2,3,10,1hop-Thing_ann_jessop_1833-mary-isSiblingOf,19.0,0.0,19.0_0.0,train
1hop-Thing_ann_jessop_1833-mary-isSiblingOf-BIN,Thing_ann_jessop_1833,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_jessop_1840> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#john_jessop_1834> },isSiblingOf,true,2,4,10,1hop-Thing_ann_jessop_1833-mary-isSiblingOf,19.0,0.0,19.0_0.0,train
1hop-Thing_ann_jessop_1833-mary-isSiblingOf-BIN,Thing_ann_jessop_1833,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_jessop_1840> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#ann_jessop_1833> },isSiblingOf,true,2,3,10,1hop-Thing_ann_jessop_1833-mary-isSiblingOf,19.0,0.0,19.0_0.0,train
1hop-Thing_ann_jessop_1833-mary-isSiblingOf-BIN,Thing_ann_jessop_1833,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_jessop_1840> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#emma_jessop_1839> },isSiblingOf,true,2,3,10,1hop-Thing_ann_jessop_1833-mary-isSiblingOf,19.0,0.0,19.0_0.0,train
1hop-Thing_ann_jessop_1833-mary-isSiblingOf-BIN,Thing_ann_jessop_1833,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_jessop_1840> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#james_jessop_1836> },isSiblingOf,true,2,3,10,1hop-Thing_ann_jessop_1833-mary-isSiblingOf,19.0,0.0,19.0_0.0,train
1hop-Thing_ann_jessop_1833-mary-isSiblingOf-BIN,Thing_ann_jessop_1833,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_jessop_1840> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#charles_jessop_1831> },isSiblingOf,true,2,3,10,1hop-Thing_ann_jessop_1833-mary-isSiblingOf,19.0,0.0,19.0_0.0,train
1hop-Thing_ann_jessop_1833-mary-isSiblingOf-BIN,Thing_ann_jessop_1833,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#mary_jessop_1840> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#amelia_jessop_1837> },isSiblingOf,true,2,3,10,1hop-Thing_ann_jessop_1833-mary-isSiblingOf,19.0,0.0,19.0_0.0,train
1hop-Thing_ann_jessop_1833-emma-isSisterOf-BIN,Thing_ann_jessop_1833,43,11,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#emma_jessop_1839> <http://www.example.com/genealogy.owl#isSisterOf> <http://www.example.com/genealogy.owl#ann_jessop_1833> },isSisterOf,true,2,2,10,1hop-Thing_ann_jessop_1833-emma-isSisterOf,19.0,0.0,19.0_0.0,train
1hop-Thing_ann_jessop_1833-emma-isSisterOf-MC,Thing_ann_jessop_1833,43,11,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#emma_jessop_1839> <http://www.example.com/genealogy.owl#isSisterOf> ?object },isSisterOf,ann_jessop_1833,2,2,10,1hop-Thing_ann_jessop_1833-emma-isSisterOf,19.0,0.0,19.0_0.0,train
1hop-Thing_ann_jessop_1833-mary-isSiblingOf-MC,Thing_ann_jessop_1833,43,11,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#mary_jessop_1840> <http://www.example.com/genealogy.owl#isSiblingOf> ?object },isSiblingOf,"amelia_jessop_1837, john_jessop_1834, charles_jessop_1831, ellen_jessop_1844, emma_jessop_1839, ann_jessop_1833, james_jessop_1836",2,3,10,1hop-Thing_ann_jessop_1833-mary-isSiblingOf,19.0,0.0,19.0_0.0,train
1hop-Thing_ann_norton_1799-james-hasMother-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_young_1836> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#ann_norton_1799> },hasMother,true,2,2,10,1hop-Thing_ann_norton_1799-james-hasMother,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#harriet_ann_young_1825> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#samuel_young_1829> },isBloodrelationOf,true,2,3,10,1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-henry-isBloodrelationOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_young_1831> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#samuel_young_1829> },isBloodrelationOf,true,2,2,10,1hop-Thing_ann_norton_1799-henry-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#harriet_ann_young_1825> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#john_young_1827> },isBloodrelationOf,true,2,3,10,1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-henry-isBloodrelationOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_young_1831> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#john_young_1827> },isBloodrelationOf,true,2,3,10,1hop-Thing_ann_norton_1799-henry-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#harriet_ann_young_1825> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#william_young_1823> },isBloodrelationOf,true,2,3,10,1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-henry-isBloodrelationOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_young_1831> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#harriet_ann_young_1825> },isBloodrelationOf,true,2,3,10,1hop-Thing_ann_norton_1799-henry-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-henry-isBloodrelationOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_young_1831> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#william_young_1823> },isBloodrelationOf,true,2,3,10,1hop-Thing_ann_norton_1799-henry-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#harriet_ann_young_1825> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#henry_young_1831> },isBloodrelationOf,true,2,3,10,1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-henry-isBloodrelationOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_young_1831> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#james_young_1836> },isBloodrelationOf,true,2,3,10,1hop-Thing_ann_norton_1799-henry-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#harriet_ann_young_1825> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#james_young_1836> },isBloodrelationOf,true,2,3,10,1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-henry-isBloodrelationOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_young_1831> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#edward_young_1821> },isBloodrelationOf,true,2,3,10,1hop-Thing_ann_norton_1799-henry-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#harriet_ann_young_1825> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#edward_young_1821> },isBloodrelationOf,true,2,3,10,1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-ann-isMotherOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#samuel_young_1829> },isMotherOf,true,1,1,1,1hop-Thing_ann_norton_1799-ann-isMotherOf,13.0,,13.0_nan,train
1hop-Thing_ann_norton_1799-ann-isMotherOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#john_young_1827> },isMotherOf,true,1,1,1,1hop-Thing_ann_norton_1799-ann-isMotherOf,13.0,,13.0_nan,train
1hop-Thing_ann_norton_1799-ann-isMotherOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#harriet_ann_young_1825> },isMotherOf,true,1,1,1,1hop-Thing_ann_norton_1799-ann-isMotherOf,13.0,,13.0_nan,train
1hop-Thing_ann_norton_1799-ann-isMotherOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#william_young_1823> },isMotherOf,true,1,1,1,1hop-Thing_ann_norton_1799-ann-isMotherOf,13.0,,13.0_nan,train
1hop-Thing_ann_norton_1799-ann-isMotherOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#henry_young_1831> },isMotherOf,true,1,1,1,1hop-Thing_ann_norton_1799-ann-isMotherOf,13.0,,13.0_nan,train
1hop-Thing_ann_norton_1799-ann-isMotherOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#james_young_1836> },isMotherOf,true,1,1,1,1hop-Thing_ann_norton_1799-ann-isMotherOf,13.0,,13.0_nan,train
1hop-Thing_ann_norton_1799-ann-isMotherOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#edward_young_1821> },isMotherOf,true,1,1,1,1hop-Thing_ann_norton_1799-ann-isMotherOf,13.0,,13.0_nan,train
1hop-Thing_ann_norton_1799-ann-isParentOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#samuel_young_1829> },isParentOf,true,2,3,10,1hop-Thing_ann_norton_1799-ann-isParentOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-ann-isParentOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#john_young_1827> },isParentOf,true,2,3,10,1hop-Thing_ann_norton_1799-ann-isParentOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-ann-isParentOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#harriet_ann_young_1825> },isParentOf,true,2,3,10,1hop-Thing_ann_norton_1799-ann-isParentOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-ann-isParentOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#william_young_1823> },isParentOf,true,2,3,10,1hop-Thing_ann_norton_1799-ann-isParentOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-ann-isParentOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#henry_young_1831> },isParentOf,true,2,3,10,1hop-Thing_ann_norton_1799-ann-isParentOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-ann-isParentOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#james_young_1836> },isParentOf,true,2,3,10,1hop-Thing_ann_norton_1799-ann-isParentOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-ann-isParentOf-BIN,Thing_ann_norton_1799,43,8,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#edward_young_1821> },isParentOf,true,2,2,10,1hop-Thing_ann_norton_1799-ann-isParentOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-henry-isBloodrelationOf-MC,Thing_ann_norton_1799,43,8,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#henry_young_1831> <http://www.example.com/genealogy.owl#isBloodrelationOf> ?object },isBloodrelationOf,"john_young_1827, samuel_young_1829, james_young_1836, william_young_1823, edward_young_1821, harriet_ann_young_1825",2,3,10,1hop-Thing_ann_norton_1799-henry-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf-MC,Thing_ann_norton_1799,43,8,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#harriet_ann_young_1825> <http://www.example.com/genealogy.owl#isBloodrelationOf> ?object },isBloodrelationOf,"john_young_1827, samuel_young_1829, james_young_1836, william_young_1823, edward_young_1821, henry_young_1831",2,3,10,1hop-Thing_ann_norton_1799-harriet-isBloodrelationOf,13.0,0.0,13.0_0.0,train
1hop-Thing_ann_norton_1799-ann-isParentOf-MC,Thing_ann_norton_1799,43,8,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#ann_norton_1799> <http://www.example.com/genealogy.owl#isParentOf> ?object },isParentOf,"john_young_1827, samuel_young_1829, james_young_1836, william_young_1823, edward_young_1821, harriet_ann_young_1825, henry_young_1831",2,3,10,1hop-Thing_ann_norton_1799-ann-isParentOf,13.0,0.0,13.0_0.0,train
